"","id","DIC"
"1",1455,2171.37336603737
"2",1456,2194.68077057459
"3",1457,2318.58436434992
"4",1458,1997.74425152883
"5",1459,2151.07920561629
"6",1460,2040.83026390233
"7",1461,2162.44665909198
"8",1462,2202.91360504171
"9",1463,2268.12346059939
"10",1464,2310.5590257485
"11",1465,2158.72591780756
"12",1466,2316.55252173943
"13",1467,2262.73131343681
"14",1468,2215.04183292762
"15",1469,2284.55408783629
"16",1470,2328.26414992514
"17",1471,2220.47974142434
"18",1472,2265.01742283801
"19",1473,2315.36170861813
"20",1474,2090.36783675559
"21",1475,2036.44795415389
"22",1476,2009.00861736608
"23",1477,2024.69746992445
"24",1478,2197.5266927274
"25",1479,2314.70097422869
"26",1480,2034.42172798325
"27",1481,2238.75691327964
"28",1482,2138.64737426149
"29",1483,2229.21476963482
"30",1484,2166.3695654891
"31",1485,2225.91233302675
"32",1486,2194.9085048169
"33",1487,2311.86255561395
"34",1488,2008.0287463998
"35",1489,2312.75432072347
"36",1490,2004.08617383634
"37",1491,2131.28503428178
"38",1492,2223.07345433656
"39",1493,1988.34208980412
"40",1494,2023.25339788805
"41",1495,2345.47213179414
"42",1496,1977.13090718751
"43",1497,2001.39469611458
"44",1498,2259.03399040593
"45",1499,2125.11665057066
"46",1500,1994.8302479812
"47",1501,2205.16500320442
"48",1502,2283.92408166221
"49",1503,2006.23711997798
"50",1504,2312.86903602578
"51",1505,2216.75201669341
"52",1506,2260.60299051149
"53",1507,2126.91509167977
"54",1508,2254.0977209484
"55",1509,2086.2408293082
"56",1510,2007.02384197063
"57",1511,2274.56740113193
"58",1512,2319.39342488918
"59",1513,2004.33610227707
"60",1514,2249.28861980622
"61",1515,2020.17566007722
"62",1516,2190.92356467553
"63",1517,2025.01064476863
"64",1518,2129.79938915152
"65",1519,2010.19368582624
"66",1520,2170.51718422916
"67",1521,2249.42687691055
"68",1522,2311.04925062479
"69",1523,2011.12249726052
"70",1524,2266.54626785063
"71",1525,2313.09095956669
"72",1526,2008.87571783956
"73",1527,2127.72241247282
"74",1528,2074.05225514304
"75",1529,2319.82295679822
"76",1530,2041.90986732673
"77",1531,2023.66157615673
"78",1532,2185.13024914089
"79",1533,2211.17066793298
"80",1534,2266.31889236524
"81",1535,2271.91528183301
"82",1536,2311.40446089004
"83",1537,2003.33689757389
"84",1538,2312.7550077544
"85",1539,2002.93939625339
"86",1540,2198.27407964063
"87",1541,2267.45673910009
"88",1542,2307.92493163376
"89",1543,2007.11944251493
"90",1544,2169.96990646853
"91",1545,2077.08242285588
"92",1546,2175.72011560014
"93",1547,2223.72270498695
"94",1548,2281.76738293417
"95",1549,2337.57546299231
"96",1550,2111.47101393192
"97",1551,2310.2622736314
"98",1552,2006.27450247551
"99",1553,2209.31121813392
"100",1554,2239.43200541371
"101",1555,2263.74268393047
"102",1556,2233.72564639486
"103",1557,2313.40420337523
"104",1558,2057.17349391838
"105",1559,2237.74442167863
"106",1560,2269.33057386721
"107",1561,2003.50937419873
"108",1562,2003.78963831428
"109",1563,2155.49960414057
"110",1564,2223.73607065608
"111",1565,2314.48013021156
"112",1566,2230.13933523121
"113",1567,2199.9286684579
"114",1568,2319.81469683629
"115",1569,2231.14058439584
"116",1570,2279.27424283001
"117",1571,2187.12175204038
"118",1572,2129.65049331551
"119",1573,2280.574039154
"120",1574,2321.35278417188
"121",1575,2134.80426242386
"122",1576,2192.12813950451
"123",1577,2250.85919824694
"124",1578,2311.23295076461
"125",1579,2023.26158999029
"126",1580,2007.3084002747
"127",1581,2222.48775578447
"128",1582,2099.16616157559
"129",1583,2280.5777352406
"130",1584,2096.26179502997
"131",1585,2263.0829571322
"132",1586,2085.26682033054
"133",1587,2162.92757506288
"134",1588,2211.46593804956
"135",1589,2240.99485612184
"136",1590,2272.67929158559
"137",1591,2000.18919861893
"138",1592,2149.67613956003
"139",1593,2271.77760116458
"140",1594,2036.07501969223
"141",1595,2236.13729508955
"142",1596,2173.51421441705
"143",1597,2077.98864650182
"144",1598,2218.34625882179
"145",1599,2240.0605393292
"146",1600,2059.30397365302
"147",1601,2157.90945846543
"148",1602,2095.02272868696
"149",1603,2350.23096864261
"150",1604,2028.05002315174
"151",1605,2158.52318443815
"152",1606,2284.83600112892
"153",1607,1995.60812659746
"154",1608,2223.51557381464
"155",1609,2028.01178041377
"156",1610,2267.80794855724
"157",1611,2317.19091691902
"158",1612,2079.9484582217
"159",1613,2214.83604977357
"160",1614,2310.47041268492
"161",1615,2217.53466721585
"162",1616,2012.80245437425
"163",1617,2230.62562245533
"164",1618,2309.99429781422
"165",1619,2339.04131022976
"166",1620,2193.96690622262
"167",1621,1999.89892720189
"168",1622,2118.56184856176
"169",1623,2260.83813692122
"170",1624,2012.36875793911
"171",1625,2121.17104584891
"172",1626,2225.22989619212
"173",1627,2315.81054914454
"174",1628,2019.69565191639
"175",1629,2019.8188037
"176",1630,2167.2678358009
"177",1631,2275.73839579816
"178",1632,2319.52897422761
"179",1633,2010.7642569491
"180",1634,2041.95770799006
"181",1635,2114.46833424678
"182",1636,2239.61378475875
"183",1637,2270.43691843632
"184",1638,2144.01806447653
"185",1639,2144.1492670836
"186",1640,2203.98428764223
"187",1641,2008.75530490657
"188",1642,2059.18372957764
"189",1643,2173.98706510358
"190",1644,2070.48840993969
"191",1645,2208.39655785067
"192",1646,2025.98013707271
"193",1647,2195.08990882614
"194",1648,2228.06744646161
"195",1649,2212.51873717945
"196",1650,2010.4647699819
"197",1651,2224.66244662007
"198",1652,2242.17011171134
"199",1653,2211.76962577985
"200",1654,2259.43806437311
"201",1655,2183.03540488365
"202",1656,2229.53479805219
"203",1657,2005.27850023314
"204",1658,2105.13814637725
"205",1659,2343.77848490828
"206",1660,2179.60772283075
"207",1661,2265.67628284128
"208",1662,2103.22074265722
"209",1663,2301.84484869974
"210",1664,2001.89243389599
"211",1665,2003.36623985524
"212",1666,2233.85441279983
"213",1667,2281.46507404354
"214",1668,2318.22199983221
"215",1669,2029.9044317195
"216",1670,2216.11314263122
"217",1671,2281.54326152942
"218",1672,2317.50444462371
"219",1673,2011.60528173336
"220",1674,2317.99209289954
"221",1675,2065.82593381604
"222",1676,2142.27650449098
"223",1677,2200.68125390475
"224",1678,2313.77740481475
"225",1679,2230.96167751041
"226",1680,2000.65753725907
"227",1681,2200.39147271503
"228",1682,2078.74124624591
"229",1683,2258.04522139615
"230",1684,2351.99762559871
"231",1685,2022.65098351047
"232",1686,2078.9639253475
"233",1687,2001.19643624012
"234",1688,2144.46548261271
"235",1689,2237.31065158634
"236",1690,2005.8330029563
"237",1691,2090.81284287264
"238",1692,2186.00083709192
"239",1693,2002.01352932979
"240",1694,2010.40042397928
"241",1695,2259.99242781368
"242",1696,2011.18463466731
"243",1697,2185.79461071735
"244",1698,2229.59421056476
"245",1699,2263.63055410256
"246",1700,2138.74549179145
"247",1701,2025.77082280177
"248",1702,2180.83787210052
"249",1703,2033.97004058166
"250",1704,2208.3946237006
"251",1705,2134.57322544405
"252",1706,2275.24085704258
"253",1707,2027.71656286109
"254",1708,2018.87203065941
"255",1709,2075.25241115093
"256",1710,2132.7278515182
"257",1711,2258.23474394689
"258",1712,2010.23583278673
"259",1713,2011.72811102513
"260",1714,2265.37079336915
"261",1715,2224.46440657174
"262",1716,2342.66390626584
"263",1717,2132.19729039111
"264",1718,2279.30907149598
"265",1719,2056.91426676524
"266",1720,2176.17832048733
"267",1721,2247.45448061244
"268",1722,2043.03725663816
"269",1723,2270.35455176187
"270",1724,2008.32297988503
